id,Date,Ticker,Open,Close,High,Low,Volume
1424,2025-12-26,TCS.NS,3253.95,3221.44,3260.72,3213.38,1176664
1425,2025-12-29,TCS.NS,3221.44,3193.45,3229.29,3185.0,2079473
1426,2025-12-30,TCS.NS,3191.97,3188.83,3209.16,3181.66,2807593
1427,2025-12-31,TCS.NS,3182.15,3148.96,3188.04,3141.39,3362634
1428,2026-01-01,TCS.NS,3157.6,3169.78,3176.36,3141.1,1255735
1429,2026-01-02,TCS.NS,3176.26,3192.66,3196.2,3162.02,1184324
1430,2026-01-05,TCS.NS,3182.64,3158.68,3189.03,3134.03,2341703
1431,2026-01-06,TCS.NS,3152.69,3197.67,3204.94,3147.78,2912325
1432,2026-01-07,TCS.NS,3185.0,3236.76,3241.67,3165.65,1989442
1433,2026-01-08,TCS.NS,3228.21,3146.7,3228.21,3125.19,4159336
1434,2026-01-09,TCS.NS,3134.03,3150.53,3172.04,3134.03,1938673
1435,2026-01-12,TCS.NS,3145.81,3181.76,3193.94,3117.63,2228342
1436,2026-01-13,TCS.NS,3187.06,3209.65,3221.44,3153.18,5645341
1437,2026-01-14,TCS.NS,3201.79,3135.5,3201.79,3126.17,3539511
1438,2026-01-15,TCS.NS,3135.5,3135.5,3135.5,3135.5,0
1439,2026-01-16,TCS.NS,3219.4,3206.7,3221.9,3171.0,4293470
1440,2026-01-19,TCS.NS,3188.0,3163.6,3220.0,3152.1,3387562
1441,2026-01-20,TCS.NS,3151.6,3102.3,3160.0,3091.1,4499273
1442,2026-01-21,TCS.NS,3100.0,3122.6,3138.5,3082.0,2015150
1443,2026-01-22,TCS.NS,3150.0,3150.4,3160.0,3122.3,2269827
1444,2026-01-23,TCS.NS,3190.3,3162.5,3194.5,3152.0,2068857
1445,2026-01-27,TCS.NS,3175.0,3158.0,3175.0,3130.0,4279874
1446,2026-01-28,TCS.NS,3176.0,3200.1,3205.2,3170.6,2751234
1447,2026-01-29,TCS.NS,3200.1,3144.4,3200.1,3125.6,2457641
1448,2026-01-30,TCS.NS,3141.0,3123.9,3141.0,3092.0,3022068
1449,2026-02-02,TCS.NS,3198.0,3169.6,3198.0,3134.0,2636272
1450,2026-02-03,TCS.NS,3350.0,3225.3,3350.0,3186.3,4366060
1451,2026-02-04,TCS.NS,3120.0,2999.1,3120.0,2986.0,10852595
1452,2026-02-05,TCS.NS,2990.0,2991.5,3029.7,2972.3,3521545
1453,2026-02-06,TCS.NS,2976.6,2941.6,2985.0,2916.0,4687389
1454,2026-02-09,TCS.NS,2959.1,2948.2,2977.0,2937.5,2380318
1455,2026-02-10,TCS.NS,2949.8,2984.6,3011.6,2943.5,3547763
1456,2026-02-11,TCS.NS,2980.0,2909.8,2998.0,2904.2,3363513
1457,2026-02-12,TCS.NS,2869.8,2750.1,2880.0,2740.0,10612156
1458,2026-02-13,TCS.NS,2585.0,2692.2,2713.0,2585.0,11168735
1459,2026-02-16,TCS.NS,2700.0,2706.6,2719.8,2671.0,2918730
1460,2026-02-17,TCS.NS,2716.0,2717.4,2760.0,2695.2,4209118
1461,2026-02-18,TCS.NS,2730.0,2694.9,2730.0,2657.3,2950820
1462,2026-02-19,TCS.NS,2708.0,2677.9,2748.7,2666.6,3238849
1463,2026-02-20,TCS.NS,2667.0,2686.2,2702.6,2647.5,2293482
1464,2026-02-23,TCS.NS,2686.0,2676.3,2704.0,2660.2,4699596
1465,2026-02-24,TCS.NS,2641.0,2573.7,2647.5,2561.3,7798833
1466,2026-02-25,TCS.NS,2596.0,2629.3,2654.2,2595.0,3621285
1467,2026-02-26,TCS.NS,2650.0,2647.7,2671.0,2635.0,3464267
1468,2026-02-27,TCS.NS,2681.6,2637.4,2688.6,2626.1,5083717
1469,2026-03-02,TCS.NS,2592.0,2613.5,2623.8,2580.3,3374385
1470,2026-03-04,TCS.NS,2625.0,2587.8,2635.0,2580.4,3446434
1471,2026-03-05,TCS.NS,2600.0,2578.8,2609.5,2546.4,2960636
1472,2026-03-06,TCS.NS,2572.0,2557.6,2619.2,2553.6,3998643
1473,2026-03-09,TCS.NS,2530.0,2527.4,2560.0,2505.0,3653428
1474,2026-03-10,TCS.NS,2541.0,2513.1,2545.2,2490.1,4323710
1475,2026-03-11,TCS.NS,2508.1,2464.9,2521.0,2460.1,2720664
1476,2026-03-12,TCS.NS,2459.8,2442.4,2472.9,2436.0,2752075
1477,2026-03-13,TCS.NS,2437.0,2410.5,2445.9,2397.0,2466488
1478,2026-03-16,TCS.NS,2410.0,2409.2,2425.0,2366.1,3807907
1479,2026-03-17,TCS.NS,2420.0,2391.7,2420.0,2360.0,2993367
1480,2026-03-18,TCS.NS,2410.0,2440.8,2482.9,2410.0,3082388
1481,2026-03-19,TCS.NS,2417.0,2356.0,2424.0,2350.2,2757060
1482,2026-03-20,TCS.NS,2386.0,2390.6,2407.8,2364.2,4206320
1483,2026-03-23,TCS.NS,2365.0,2383.8,2406.8,2348.0,3860515
1484,2026-03-24,TCS.NS,2404.1,2398.8,2435.4,2379.1,3420182
1485,2026-03-25,TCS.NS,2400.9,2377.4,2421.6,2369.8,5843778
1486,2026-03-27,TCS.NS,2403.9,2389.8,2422.1,2385.0,4979411
1487,2026-03-30,TCS.NS,2375.1,2358.9,2398.0,2346.2,6804756
1488,2026-04-01,TCS.NS,2429.0,2408.2,2472.0,2397.9,4132661
1489,2026-04-02,TCS.NS,2386.0,2450.7,2469.9,2375.7,5378361
1490,2026-04-06,TCS.NS,2474.0,2473.9,2482.0,2448.2,2572417
1491,2026-04-07,TCS.NS,2461.0,2539.8,2543.9,2448.0,4516550
1492,2026-04-08,TCS.NS,2572.0,2559.2,2580.3,2540.1,4769337
1493,2026-04-09,TCS.NS,2554.0,2589.0,2605.0,2531.1,5628261
1494,2026-04-10,TCS.NS,2565.8,2524.3,2565.8,2501.1,10480239
1495,2025-04-11,INFY.NS,1370.69,1368.94,1397.44,1356.89,12567440
1496,2025-04-15,INFY.NS,1404.05,1385.01,1406.09,1368.5,10178530
1497,2025-04-16,INFY.NS,1384.04,1372.48,1386.47,1356.65,12022740
1498,2025-04-17,INFY.NS,1357.82,1378.7,1388.7,1338.68,14264227
1499,2025-04-21,INFY.NS,1369.47,1409.29,1429.5,1369.47,15648970
1500,2025-04-22,INFY.NS,1398.61,1381.9,1398.61,1378.5,9399738
1501,2025-04-23,INFY.NS,1404.44,1432.51,1445.04,1398.22,11136642
1502,2025-04-24,INFY.NS,1427.65,1429.11,1440.28,1419.49,7114292
1503,2025-04-25,INFY.NS,1433.09,1437.65,1458.54,1421.43,8329979
1504,2025-04-28,INFY.NS,1437.65,1439.5,1446.78,1423.18,5886253
1505,2025-04-29,INFY.NS,1439.4,1454.46,1466.4,1431.73,8056743
1506,2025-04-30,INFY.NS,1453.78,1456.98,1465.43,1439.98,7704183
1507,2025-05-02,INFY.NS,1456.59,1463.59,1479.42,1453.19,7402310
1508,2025-05-05,INFY.NS,1471.45,1465.24,1479.22,1459.6,4282493
1509,2025-05-06,INFY.NS,1462.71,1468.05,1472.04,1456.01,4270530
1510,2025-05-07,INFY.NS,1456.88,1464.95,1475.14,1453.58,5691799
1511,2025-05-08,INFY.NS,1464.65,1467.96,1472.91,1458.05,8424409
1512,2025-05-09,INFY.NS,1457.56,1464.27,1467.96,1451.15,4478653
1513,2025-05-12,INFY.NS,1492.82,1580.14,1585.09,1487.96,11372857
1514,2025-05-13,INFY.NS,1562.75,1523.51,1565.86,1519.63,12846210
1515,2025-05-14,INFY.NS,1528.76,1546.63,1549.15,1524.39,4870057
1516,2025-05-15,INFY.NS,1544.1,1566.64,1572.08,1525.84,11151167
1517,2025-05-16,INFY.NS,1566.25,1544.2,1566.25,1536.04,4576751
1518,2025-05-19,INFY.NS,1531.19,1514.97,1539.44,1510.98,8855798
1519,2025-05-20,INFY.NS,1524.87,1515.74,1537.98,1513.22,7143998
1520,2025-05-21,INFY.NS,1522.83,1523.42,1525.84,1507.49,4157309
1521,2025-05-22,INFY.NS,1510.79,1503.02,1515.94,1495.73,6158990
1522,2025-05-23,INFY.NS,1505.45,1519.82,1541.58,1505.45,5038421
1523,2025-05-26,INFY.NS,1521.57,1535.07,1538.28,1517.78,3170102
1524,2025-05-27,INFY.NS,1534.49,1524.97,1537.4,1511.66,7775714
1525,2025-05-28,INFY.NS,1535.56,1526.62,1542.06,1524.87,3623370
1526,2025-05-29,INFY.NS,1543.33,1540.02,1562.65,1531.28,8609500
1527,2025-05-30,INFY.NS,1547.31,1539.14,1548.3,1531.65,13148092
1528,2025-06-02,INFY.NS,1536.48,1530.37,1536.48,1515.79,4374509
1529,2025-06-03,INFY.NS,1535.49,1519.73,1543.67,1512.45,6853403
1530,2025-06-04,INFY.NS,1519.73,1527.81,1533.82,1518.16,4548307
1531,2025-06-05,INFY.NS,1524.56,1530.86,1544.06,1518.36,6948539
1532,2025-06-06,INFY.NS,1531.26,1540.22,1545.24,1519.83,3960020
1533,2025-06-09,INFY.NS,1554.21,1549.18,1564.06,1547.31,2903202
1534,2025-06-10,INFY.NS,1560.12,1571.94,1583.26,1553.71,8591925
1535,2025-06-11,INFY.NS,1566.12,1606.51,1609.95,1566.12,10597410
1536,2025-06-12,INFY.NS,1592.62,1584.35,1603.45,1574.0,10483574
1537,2025-06-13,INFY.NS,1552.24,1577.84,1584.74,1546.52,6968315
1538,2025-06-16,INFY.NS,1575.88,1599.32,1610.15,1573.02,5591842
1539,2025-06-17,INFY.NS,1596.26,1615.17,1622.56,1591.24,7622083
1540,2025-06-18,INFY.NS,1596.56,1608.28,1619.9,1596.56,5629707
1541,2025-06-19,INFY.NS,1599.41,1594.0,1605.42,1587.2,5147760
1542,2025-06-20,INFY.NS,1594.59,1598.43,1606.11,1584.64,9202821
1543,2025-06-23,INFY.NS,1576.86,1560.12,1576.86,1551.65,7943676
1544,2025-06-24,INFY.NS,1576.86,1557.75,1584.74,1552.83,8083992
1545,2025-06-25,INFY.NS,1566.03,1590.55,1595.48,1561.2,7813533
1546,2025-06-26,INFY.NS,1584.54,1591.63,1599.51,1582.38,6519233
1547,2025-06-27,INFY.NS,1594.59,1583.75,1605.03,1578.24,8912268
1548,2025-06-30,INFY.NS,1590.65,1577.65,1590.65,1570.06,6294505
1549,2025-07-01,INFY.NS,1584.74,1582.57,1593.31,1576.37,4178937
1550,2025-07-02,INFY.NS,1593.6,1586.22,1624.14,1579.22,8653641
1551,2025-07-03,INFY.NS,1594.1,1594.29,1607.79,1590.65,5259695
1552,2025-07-04,INFY.NS,1600.5,1615.96,1618.62,1587.99,4411273
1553,2025-07-07,INFY.NS,1615.27,1602.47,1619.21,1598.53,3294523
1554,2025-07-08,INFY.NS,1603.45,1613.99,1621.38,1597.05,4590681
1555,2025-07-09,INFY.NS,1613.11,1609.07,1613.3,1599.12,4580828
1556,2025-07-10,INFY.NS,1614.19,1591.44,1614.19,1582.87,5330179
1557,2025-07-11,INFY.NS,1555.29,1570.85,1582.87,1539.43,11391755
1558,2025-07-14,INFY.NS,1567.8,1546.62,1567.8,1536.28,9173426
1559,2025-07-15,INFY.NS,1541.5,1561.69,1579.42,1540.42,7614807
1560,2025-07-16,INFY.NS,1555.19,1583.66,1587.69,1554.7,6223491
1561,2025-07-17,INFY.NS,1573.91,1559.62,1585.72,1556.28,7374814
1562,2025-07-18,INFY.NS,1568.09,1562.18,1575.19,1556.18,5161833
1563,2025-07-21,INFY.NS,1556.18,1560.41,1565.04,1543.18,3682661
1564,2025-07-22,INFY.NS,1541.4,1547.21,1561.89,1541.4,8473741
1565,2025-07-23,INFY.NS,1552.53,1550.76,1567.9,1526.63,8035026
1566,2025-07-24,INFY.NS,1556.18,1529.09,1558.15,1524.86,14169664
1567,2025-07-25,INFY.NS,1520.13,1492.85,1526.14,1488.51,10851259
1568,2025-07-28,INFY.NS,1491.07,1493.14,1496.39,1460.15,6439855
1569,2025-07-29,INFY.NS,1490.09,1490.88,1494.32,1473.54,7070448
1570,2025-07-30,INFY.NS,1496.98,1496.1,1498.76,1483.29,5719051
1571,2025-07-31,INFY.NS,1486.94,1486.25,1504.07,1474.43,6851407
1572,2025-08-01,INFY.NS,1471.37,1447.44,1476.1,1443.4,8702978
1573,2025-08-04,INFY.NS,1439.46,1458.18,1460.44,1429.12,8610216
1574,2025-08-05,INFY.NS,1456.4,1438.28,1456.4,1433.06,10213323
1575,2025-08-06,INFY.NS,1430.11,1415.04,1434.14,1408.73,10566934
1576,2025-08-07,INFY.NS,1408.44,1415.23,1420.26,1392.88,9892020
1577,2025-08-08,INFY.NS,1403.51,1401.64,1411.59,1395.73,10048009
1578,2025-08-11,INFY.NS,1398.49,1406.67,1411.79,1392.68,6625368
1579,2025-08-12,INFY.NS,1406.67,1402.63,1419.27,1399.57,9899184
1580,2025-08-13,INFY.NS,1403.51,1405.09,1412.38,1400.95,10318063
1581,2025-08-14,INFY.NS,1404.7,1425.87,1447.84,1404.7,12902347
1582,2025-08-18,INFY.NS,1442.62,1414.15,1442.62,1408.04,7254561
1583,2025-08-19,INFY.NS,1411.1,1418.29,1427.55,1411.1,3986094
1584,2025-08-20,INFY.NS,1418.98,1473.64,1476.4,1418.98,10413061
1585,2025-08-21,INFY.NS,1485.26,1473.84,1485.26,1461.92,6565539
1586,2025-08-22,INFY.NS,1475.51,1465.07,1481.62,1463.69,5543397
1587,2025-08-25,INFY.NS,1483.98,1509.0,1515.79,1483.98,10694531
1588,2025-08-26,INFY.NS,1500.04,1506.54,1515.2,1495.7,15994798
1589,2025-08-28,INFY.NS,1506.54,1477.48,1506.54,1475.41,5443364
1590,2025-08-29,INFY.NS,1479.25,1447.44,1479.25,1445.57,8169075
1591,2025-09-01,INFY.NS,1454.43,1476.79,1480.73,1453.94,4546057
1592,2025-09-02,INFY.NS,1476.79,1476.1,1489.99,1463.89,5218763
1593,2025-09-03,INFY.NS,1477.38,1456.8,1479.25,1450.79,4623483
1594,2025-09-04,INFY.NS,1461.62,1440.94,1461.62,1438.08,5787724
1595,2025-09-05,INFY.NS,1447.84,1422.82,1450.49,1411.39,5466487
1596,2025-09-08,INFY.NS,1429.12,1411.29,1436.02,1406.76,3811567
1597,2025-09-09,INFY.NS,1458.67,1481.62,1484.47,1450.3,13072640
1598,2025-09-10,INFY.NS,1487.33,1509.49,1511.76,1486.54,7281071
1599,2025-09-11,INFY.NS,1500.92,1486.94,1504.47,1483.78,8003662
1600,2025-09-12,INFY.NS,1513.83,1502.6,1519.64,1498.16,12856963
1601,2025-09-15,INFY.NS,1502.6,1485.66,1504.47,1478.56,6167414
1602,2025-09-16,INFY.NS,1485.66,1488.51,1491.17,1480.83,8923112
1603,2025-09-17,INFY.NS,1494.03,1499.45,1503.68,1491.17,4795698
1604,2025-09-18,INFY.NS,1526.63,1517.37,1531.55,1515.3,9331945
1605,2025-09-19,INFY.NS,1521.31,1516.98,1527.91,1497.18,12988129
1606,2025-09-22,INFY.NS,1460.34,1476.89,1491.86,1459.65,15655204
1607,2025-09-23,INFY.NS,1470.49,1474.92,1490.19,1470.49,9832164
1608,2025-09-24,INFY.NS,1464.78,1472.06,1474.13,1460.34,4937004
1609,2025-09-25,INFY.NS,1466.55,1462.41,1480.04,1454.24,9491867
1610,2025-09-26,INFY.NS,1452.76,1427.05,1456.4,1419.47,8597058
1611,2025-09-29,INFY.NS,1437.99,1420.06,1442.91,1414.84,10513117
1612,2025-09-30,INFY.NS,1421.24,1420.06,1430.3,1416.42,7556305
1613,2025-10-01,INFY.NS,1424.2,1424.0,1427.64,1405.88,6250692
1614,2025-10-03,INFY.NS,1417.3,1424.79,1426.46,1411.59,6877533
1615,2025-10-06,INFY.NS,1424.79,1453.74,1456.5,1420.55,4630590
1616,2025-10-07,INFY.NS,1455.42,1436.51,1460.54,1432.08,5570320
1617,2025-10-08,INFY.NS,1435.03,1472.46,1475.41,1433.06,4657192
1618,2025-10-09,INFY.NS,1479.35,1486.54,1491.17,1464.58,7028753
1619,2025-10-10,INFY.NS,1487.23,1492.06,1498.76,1476.2,3738353
1620,2025-10-13,INFY.NS,1474.43,1470.69,1482.01,1461.03,5859355
1621,2025-10-14,INFY.NS,1476.4,1467.44,1491.57,1464.09,5600789
1622,2025-10-15,INFY.NS,1461.53,1452.17,1466.15,1445.37,6986098
1623,2025-10-16,INFY.NS,1451.68,1449.31,1452.27,1438.48,8005748
1624,2025-10-17,INFY.NS,1432.96,1419.37,1436.41,1412.38,16959378
1625,2025-10-20,INFY.NS,1431.78,1438.87,1444.88,1428.14,6994246
1626,2025-10-21,INFY.NS,1455.71,1450.2,1463.59,1447.84,1698704
1627,2025-10-23,INFY.NS,1487.23,1505.45,1522.69,1483.29,20358624
1628,2025-10-24,INFY.NS,1516.29,1502.4,1519.73,1495.11,8652257
1629,2025-10-27,INFY.NS,1510.0,1504.5,1515.3,1498.1,7273211
1630,2025-10-28,INFY.NS,1499.7,1500.2,1506.5,1490.5,8211019
1631,2025-10-29,INFY.NS,1500.2,1510.4,1520.2,1496.9,4884976
1632,2025-10-30,INFY.NS,1507.0,1493.8,1508.2,1489.1,5608867
1633,2025-10-31,INFY.NS,1490.0,1482.3,1497.1,1480.7,4819814
1634,2025-11-03,INFY.NS,1482.3,1485.5,1491.4,1474.2,5470600
1635,2025-11-04,INFY.NS,1479.7,1467.9,1481.9,1462.9,8691330
1636,2025-11-06,INFY.NS,1478.6,1466.7,1483.0,1461.9,7944752
1637,2025-11-07,INFY.NS,1470.0,1476.8,1480.9,1449.1,8765759
1638,2025-11-10,INFY.NS,1490.1,1513.5,1520.0,1490.0,9787975
1639,2025-11-11,INFY.NS,1525.0,1530.3,1533.4,1511.1,13692989
1640,2025-11-12,INFY.NS,1540.0,1551.7,1559.2,1538.1,14635417
1641,2025-11-13,INFY.NS,1557.1,1541.8,1557.5,1530.3,19655689
1642,2025-11-14,INFY.NS,1520.0,1502.8,1530.0,1488.8,9739549
1643,2025-11-17,INFY.NS,1496.0,1507.6,1510.2,1492.5,7910354
1644,2025-11-18,INFY.NS,1506.0,1486.4,1506.0,1483.2,7525119
1645,2025-11-19,INFY.NS,1490.5,1541.1,1543.0,1490.5,10981126
1646,2025-11-20,INFY.NS,1555.0,1536.5,1555.0,1534.0,7387584
1647,2025-11-21,INFY.NS,1531.0,1545.0,1551.5,1526.3,9186302
1648,2025-11-24,INFY.NS,1563.6,1548.0,1585.0,1541.0,19270381
1649,2025-11-25,INFY.NS,1549.0,1530.6,1550.6,1525.9,8107952
1650,2025-11-26,INFY.NS,1532.1,1557.9,1560.3,1532.1,7575038
1651,2025-11-27,INFY.NS,1564.0,1566.4,1574.3,1552.2,7552252
1652,2025-11-28,INFY.NS,1565.0,1560.1,1568.4,1557.0,4453221
1653,2025-12-01,INFY.NS,1562.5,1564.0,1574.0,1556.0,5341800
1654,2025-12-02,INFY.NS,1567.0,1561.0,1579.9,1556.1,6335969
1655,2025-12-03,INFY.NS,1555.1,1578.7,1586.0,1554.1,12895312
1656,2025-12-04,INFY.NS,1568.0,1597.6,1599.0,1568.0,12609619
1657,2025-12-05,INFY.NS,1610.0,1616.2,1631.8,1600.0,10344725
1658,2025-12-08,INFY.NS,1617.1,1610.8,1630.0,1600.2,7550413
1659,2025-12-09,INFY.NS,1601.2,1599.0,1606.9,1582.4,6957599
1660,2025-12-10,INFY.NS,1608.0,1584.8,1608.0,1582.8,5116140
1661,2025-12-11,INFY.NS,1598.0,1598.0,1607.4,1580.5,5159319
1662,2025-12-12,INFY.NS,1601.4,1598.2,1601.8,1582.6,4633912
1663,2025-12-15,INFY.NS,1585.0,1606.8,1610.8,1585.0,4190558
1664,2025-12-16,INFY.NS,1600.0,1592.9,1603.0,1585.6,5499258
1665,2025-12-17,INFY.NS,1587.2,1602.0,1606.9,1586.0,4817628
1666,2025-12-18,INFY.NS,1610.5,1626.8,1630.0,1606.7,6577293
1667,2025-12-19,INFY.NS,1650.0,1638.7,1654.9,1629.8,13149023
1668,2025-12-22,INFY.NS,1664.0,1689.6,1693.2,1664.0,23098923
1669,2025-12-23,INFY.NS,1679.0,1668.3,1679.0,1656.4,6593060
1670,2025-12-24,INFY.NS,1661.0,1663.4,1667.6,1652.5,4271167
1671,2025-12-26,INFY.NS,1663.4,1656.1,1668.8,1651.7,2006491
1672,2025-12-29,INFY.NS,1658.0,1644.7,1673.1,1637.1,4062817
1673,2025-12-30,INFY.NS,1647.0,1621.6,1647.9,1616.8,9395937
1674,2025-12-31,INFY.NS,1621.0,1615.4,1628.6,1609.2,6538656
1675,2026-01-01,INFY.NS,1615.4,1629.8,1639.6,1614.1,3658165
1676,2026-01-02,INFY.NS,1635.9,1640.4,1643.5,1627.5,2524526
1677,2026-01-05,INFY.NS,1637.0,1606.4,1637.0,1583.1,5917885
1678,2026-01-06,INFY.NS,1600.1,1612.2,1619.9,1599.0,4466729
1679,2026-01-07,INFY.NS,1615.0,1639.0,1642.0,1615.0,4508079
1680,2026-01-08,INFY.NS,1638.9,1613.3,1644.3,1608.6,3942131
1681,2026-01-09,INFY.NS,1610.0,1614.1,1631.3,1607.0,6816681
1682,2026-01-12,INFY.NS,1610.1,1595.9,1613.3,1592.6,6985362
1683,2026-01-13,INFY.NS,1618.0,1599.0,1618.0,1586.4,8080618
1684,2026-01-14,INFY.NS,1588.0,1599.8,1617.0,1583.1,7557157
1685,2026-01-15,INFY.NS,1599.8,1599.8,1599.8,1599.8,0
1686,2026-01-16,INFY.NS,1663.7,1689.8,1694.0,1653.4,19335957
1687,2026-01-19,INFY.NS,1685.0,1681.2,1685.0,1666.5,5104958
1688,2026-01-20,INFY.NS,1673.0,1658.9,1680.2,1652.9,6406503
1689,2026-01-21,INFY.NS,1651.0,1654.4,1657.0,1631.2,6224582
1690,2026-01-22,INFY.NS,1666.0,1663.5,1671.2,1653.8,6228892
1691,2026-01-23,INFY.NS,1667.2,1670.8,1675.7,1662.2,5869137
1692,2026-01-27,INFY.NS,1685.8,1682.7,1689.4,1661.1,10673087
1693,2026-01-28,INFY.NS,1680.0,1666.5,1688.8,1650.0,8588664
1694,2026-01-29,INFY.NS,1658.0,1659.5,1666.5,1642.1,4749582
1695,2026-01-30,INFY.NS,1655.0,1641.0,1655.0,1618.1,9207926
1696,2026-02-02,INFY.NS,1662.0,1629.4,1662.0,1618.0,6784887
1697,2026-02-03,INFY.NS,1727.2,1656.0,1728.0,1653.0,8805868
1698,2026-02-04,INFY.NS,1574.0,1535.8,1584.9,1510.1,28828622
1699,2026-02-05,INFY.NS,1534.0,1520.2,1551.0,1515.7,10628127
1700,2026-02-06,INFY.NS,1522.1,1507.1,1525.0,1480.0,13900866
1701,2026-02-09,INFY.NS,1522.1,1497.2,1528.0,1493.0,8294615
1702,2026-02-10,INFY.NS,1500.0,1497.8,1515.9,1491.0,8657000
1703,2026-02-11,INFY.NS,1501.2,1471.9,1505.9,1469.0,7934411
1704,2026-02-12,INFY.NS,1428.9,1386.0,1435.7,1380.5,26048896
1705,2026-02-13,INFY.NS,1293.9,1369.1,1377.3,1281.5,45785709
1706,2026-02-16,INFY.NS,1373.7,1365.6,1376.0,1338.3,14621891
1707,2026-02-17,INFY.NS,1370.0,1391.2,1431.0,1367.0,25347684
1708,2026-02-18,INFY.NS,1390.9,1373.7,1401.0,1345.3,20241373
1709,2026-02-19,INFY.NS,1385.0,1370.5,1402.0,1363.2,14574228
1710,2026-02-20,INFY.NS,1359.2,1353.2,1365.0,1338.2,12633552
1711,2026-02-23,INFY.NS,1352.0,1327.5,1352.0,1318.0,12887826
1712,2026-02-24,INFY.NS,1301.0,1275.5,1303.6,1264.1,27839061
1713,2026-02-25,INFY.NS,1286.2,1290.1,1323.6,1286.2,16669618
1714,2026-02-26,INFY.NS,1305.5,1289.1,1314.0,1286.3,11493914
1715,2026-02-27,INFY.NS,1326.3,1300.1,1335.0,1294.2,23141724
1716,2026-03-02,INFY.NS,1291.0,1288.9,1298.8,1273.0,9700361
1717,2026-03-04,INFY.NS,1292.0,1307.4,1317.0,1292.0,15154950
1718,2026-03-05,INFY.NS,1320.0,1305.8,1320.0,1290.1,10362147
1719,2026-03-06,INFY.NS,1303.0,1308.4,1327.2,1303.0,8724291
1720,2026-03-09,INFY.NS,1290.0,1315.0,1318.0,1282.5,10068514
1721,2026-03-10,INFY.NS,1320.0,1295.6,1321.0,1284.1,9600171
1722,2026-03-11,INFY.NS,1288.0,1276.3,1299.5,1271.3,7868891
1723,2026-03-12,INFY.NS,1272.5,1265.8,1278.6,1258.0,7599940
1724,2026-03-13,INFY.NS,1251.0,1248.3,1269.6,1242.6,7366098
1725,2026-03-16,INFY.NS,1240.2,1249.8,1254.3,1224.2,12314450
1726,2026-03-17,INFY.NS,1245.0,1232.9,1245.0,1215.1,11223276
1727,2026-03-18,INFY.NS,1238.0,1267.1,1290.8,1234.9,12365381
1728,2026-03-19,INFY.NS,1244.2,1220.8,1255.0,1215.1,9156461
1729,2026-03-20,INFY.NS,1242.0,1255.9,1264.8,1229.2,27299975
1730,2026-03-23,INFY.NS,1238.2,1256.8,1261.1,1227.4,12420293
1731,2026-03-24,INFY.NS,1269.0,1278.3,1297.0,1251.0,13613495
1732,2026-03-25,INFY.NS,1270.0,1279.1,1290.6,1257.1,10824030
1733,2026-03-27,INFY.NS,1285.2,1269.7,1294.8,1263.2,13092541
1734,2026-03-30,INFY.NS,1250.0,1250.6,1265.5,1243.0,14108486
1735,2026-04-01,INFY.NS,1290.0,1275.7,1303.0,1269.5,8137156
1736,2026-04-02,INFY.NS,1260.0,1300.8,1305.4,1259.8,12873492
1737,2026-04-06,INFY.NS,1301.4,1306.2,1320.0,1299.0,10208682
1738,2026-04-07,INFY.NS,1302.0,1339.4,1345.1,1293.5,15355792
1739,2026-04-08,INFY.NS,1349.0,1346.2,1376.9,1331.0,16030133
1740,2026-04-09,INFY.NS,1329.9,1331.6,1337.5,1314.0,14894607
1741,2026-04-10,INFY.NS,1318.0,1292.5,1318.9,1283.3,19233369
